33.786 29.4283 27.3768 37.3424 26.0134 36.2028 31.0243 37.7853 35.7543 36.953 32.4006 37.2576 37.5364 40.4136 33.8632 33.2537 43.2327 40.0221 34.1173 38.4532 42.5647 37.4766 37.2659 43.0438 39.4282 43.5632 45.8074 49.2652 40.0135 43.1008 40.9674 47.6898 47.2499 49.2136 43.9907 51.4391 49.9115 53.2786 45.1929 45.8125 48.8848 55.9336 50.8227 53.7613 48.7672 57.6819 58.6001 54.3536 57.2922 50.0882 55.5525 50.9293 56.8585 54.5623 53.5783 62.1838 62.8526 57.1975 63.8281 56.1269
24.9438 31.2313 27.1868 29.4919 32.5623 27.9714 32.5903 32.2162 34.9671 40.1439 37.8224 37.3428 36.9154 32.3087 38.2306 36.7636 38.6706 33.7404 42.3095 34.9196 39.4181 39.438 45.2791 39.3199 43.1482 36.0969 36.9049 44.5956 47.8287 42.1111 39.4279 46.5685 40.8066 44.658 45.1153 44.5902 41.4234 47.8347 53.8572 44.5647 45.3238 54.7247 44.2337 44.9766 55.8376 52.9711 54.4026 54.4372 56.9123 55.3656 49.8034 50.875 52.8169 60.4592 54.8577 51.2098 53.1535 56.9139 57.1934 57.2379
24.3085 25.0208 28.8281 36.8007 35.288 31.4105 36.0205 31.5055 28.0319 32.3991 40.0655 30.9085 40.8476 39.5119 42.1863 38.2533 37.2412 31.9399 32.4066 41.9704 38.0374 43.0109 38.4823 38.8465 35.3263 46.8235 40.3321 39.5425 43.5947 47.0212 48.1591 40.2924 47.7524 41.6874 46.8247 46.8959 46.9777 49.7472 44.4974 50.599 50.3566 53.3457 48.4711 54.0131 54.7846 53.6267 49.7506 46.6692 53.6246 58.2838 55.884 52.4166 58.4628 53.9063 61.1162 52.0021 50.0944 58.2543 53.5134 59.4715
24.3698 27.8755 30.794 36.7516 30.1614 34.2076 30.7986 37.802 33.6575 37.9637 34.2014 31.489 33.0737 29.0628 39.3386 40.3215 34.6842 38.0191 41.299 41.7387 31.535 38.8591 35.8947 35.9258 42.1618 33.023 34.1796 33.8405 39.7122 40.8846 41.2693 44.0432 41.0983 46.3791 43.4581 46.6678 42.1843 42.5297 41.6119 45.1653 44.5637 42.871 42.4655 39.7585 40.43 50.1219 45.8121 49.3347 44.6657 51.6751 47.5062 49.7913 52.6863 45.2849 48.1314 51.8167 49.2607 44.194 51.1619 53.7576
32.1313 31.7108 35.7934 27.4192 27.6166 33.0543 36.0639 36.9642 29.0582 30.3856 38.7646 32.3132 32.5084 38.5142 32.6819 37.7119 35.5316 40.359 39.9454 44.0302 44.16 39.7779 37.2605 42.0012 40.8648 38.8355 43.6566 37.2466 43.2638 43.6746 38.1951 45.9606 40.3611 40.7058 50.9592 52.071 44.3501 47.2705 42.643 45.0867 44.7594 46.1389 48.4207 47.2484 54.8486 52.3914 57.0172 56.6627 49.071 49.841 52.5337 55.6982 53.699 57.5873 50.9336 59.4544 57.0699 51.8196 53.3589 52.7609
35.3004 32.6963 26.872 36.7859 29.2162 33.5323 38.1741 34.5968 27.9764 33.2321 31.1204 37.3244 39.475 40.4809 32.9652 37.9257 35.1615 43.2849 41.7152 41.9863 41.577 42.7111 34.7162 37.4503 40.1352 36.1661 44.3839 39.6744 38.0268 40.8414 41.2418 40.7139 41.3721 49.4019 44.2929 46.7141 40.8134 44.6404 42.4611 44.3513 53.529 49.4089 50.8622 44.1022 55.0994 49.7588 54.1002 53.3115 49.7717 56.3847 52.0572 54.6418 52.3832 58.0834 56.6337 59.4725 50.0009 60.1209 50.3453 59.1334
29.7404 25.5891 27.592 26.8033 26.792 37.2971 31.5954 35.2787 35.9409 31.3922 34.2783 36.0939 35.631 40.2588 41.3602 34.3746 33.8735 35.8735 34.5659 37.0087 39.5055 41.5999 40.8516 38.9976 38.4571 36.4361 42.1236 43.1119 38.5681 38.6533 44.7001 45.5389 47.9692 39.8013 44.165 46.5594 38.5372 43.6417 48.4366 43.0117 48.2249 49.4614 51.1301 49.5438 52.6234 41.7961 45.8359 45.2485 48.3497 54.633 45.5936 49.1116 50.8138 47.2456 53.7837 52.4052 51.8714 56.8128 46.9879 47.5532
33.7317 28.6552 25.6557 31.9649 28.9012 31.4115 33.6236 32.7951 37.216 36.4011 35.1056 37.7723 38.7843 32.8908 38.8768 36.7014 33.8543 32.9285 36.6025 37.3403 32.8377 42.6065 36.4027 38.4143 36.4863 38.8038 43.8872 39.8808 36.6834 40.5205 36.1627 38.1798 38.2165 45.0537 40.4969 44.4415 47.7718 38.4642 38.2428 49.3243 42.5451 43.1051 46.3689 44.6547 45.2055 50.6693 49.0697 49.6051 40.852 44.1984 47.5691 47.0216 43.1834 53.764 44.9842 54.3964 45.5357 52.1732 53.873 54.6019
35.4319 30.6099 26.0883 25.674 29.1478 35.0537 31.8181 36.4696 30.9723 30.3527 34.8603 39.2753 39.1151 40.4708 33.8821 36.9924 42.1518 41.663 39.5367 41.0283 38.2065 44.8035 45.5761 45.1501 42.6915 43.5896 41.3492 43.6428 47.3762 48.5968 43.5016 39.9949 43.9638 48.1265 46.4773 46.4871 50.8937 43.6249 50.1272 44.9824 51.9837 48.744 51.9964 53.6838 50.3512 55.4301 54.3016 53.5631 49.9712 48.6374 57.3912 51.5953 60.0089 61.0191 53.6074 58.5608 54.6142 60.3993 53.511 53.9953
32.709 28.745 35.3284 27.4425 36.0992 37.8613 33.6601 27.1943 39.3149 34.1156 32.8904 33.9001 38.2144 37.6729 39.5599 37.4166 40.8161 37.5745 41.2362 36.4806 40.2425 44.3288 42.7833 33.6838 43.343 35.6312 38.1692 43.3472 36.5395 42.2801 43.0206 37.4662 41.1937 37.7288 42.4114 49.7104 43.7782 46.7966 51.2915 49.7821 49.4091 52.754 45.7759 48.7781 44.0272 46.1036 46.9359 47.8623 53.6182 46.967 55.1426 50.229 49.6607 47.3067 56.4414 49.4964 57.6536 53.8531 51.7051 58.0728
