35.7709 34.396 35.2249 46.2393 44.4036 41.0473 37.5561 26.6758 25.0044 17.2235 21.7889 23.8187 28.0992 29.2357 32.1344 43.1505 44.4259 38.6312 32.2653 34.8402 25.9655 23.7696 18.9009 12.8192 20.8196 29.5038 35.8682 39.2315 46.9979 44.0014 37.8552 41.0403 29.2411 25.4182 19.957 11.8583 22.3583 21.6046 31.2824 34.6503 44.6238 38.333 47.4585 40.0818 29.08 27.5489 17.7724 16.1624 22.6897 22.0356 23.0995 24.5427 39.3011 42.2501 36.4959 46.0779 41.5371 32.4859 30.7772 24.5854
35.5351 41.7067 39.1705 48.3964 38.6103 34.5755 39.4181 29.1601 21.1805 20.4808 14.5935 24.265 26.4578 28.9629 31.7837 45.5757 48.4191 46.4321 35.8598 35.509 22.1924 23.3135 23.2302 22.6636 19.3221 17.248 27.1418 39.0091 45.7347 42.0011 44.5071 43.5643 35.0768 23.3575 20.7055 19.9759 18.6236 18.7408 27.4668 26.2064 35.5579 39.407 44.8076 48.1086 45.3199 36.0476 32.956 27.4532 15.7995 13.0734 22.8846 15.4841 32.6882 30.0856 42.1698 48.2339 46.0566 37.7721 37.2248 32.9494
24.2104 41.7679 45.2228 43.7762 48.8175 42.4056 33.754 27.3527 21.9765 22.2249 14.6318 13.2447 25.9956 22.9981 36.5781 39.1692 48.3092 44.9226 44.9275 33.9707 33.7175 25.0466 19.1417 16.1412 10.5987 24.3277 18.0507 26.8056 39.6169 45.4319 42.7228 40.7078 34.2781 36.3512 30.5172 21.4045 15.7467 13.948 14.5696 21.9495 22.5105 32.4536 43.0862 41.8163 38.1183 46.5417 35.1324 27.1443 19.4728 22.2505 14.7018 16.1907 21.4407 21.923 30.5317 41.065 44.3438 45.9355 40.3084 45.0065
34.5403 36.1093 40.7151 40.9382 35.0919 35.817 38.3182 24.3964 23.4916 19.8293 22.4225 19.2891 21.3046 27.446 35.0779 37.4223 36.561 37.2467 34.3636 36.4961 31.5585 28.1344 24.4481 23.8918 18.6707 16.1746 18.007 25.585 30.6991 32.8416 38.4103 42.7735 43.9582 38.6373 37.5257 32.3157 23.3608 27.6761 24.5498 25.1861 26.093 19.739 29.0946 32.1618 37.8563 34.0971 44.6772 39.5753 39.681 30.0522 23.1454 23.7854 21.3468 22.8669 23.0587 27.3852 30.9244 32.8075 37.6391 38.2598
24.8898 38.805 37.92 43.1023 39.3679 39.0897 38.8469 33.6141 23.222 23.3015 15.7651 22.7762 14.1679 22.2549 24.9245 33.5719 33.8683 43.823 41.0436 46.3503 42.8637 33.6655 31.6634 20.0828 18.4649 14.0268 21.8696 24.6858 24.1681 32.5447 38.9398 35.0152 38.5666 47.4021 38.5867 39.4744 26.4805 23.5885 16.2014 22.7814 20.9013 18.7308 17.3381 24.0946 27.3654 39.5289 37.2888 42.1669 37.6379 43.4843 36.268 32.773 19.8359 17.9304 20.1922 22.3295 20.9811 27.9966 27.5978 31.8755
30.7425 37.9754 43.1891 42.739 39.3712 44.1962 37.6507 28.8875 18.4354 20.9146 13.3554 11.5834 18.0495 28.5362 31.8329 34.7209 42.0029 49.4517 45.422 42.4498 36.5443 26.7467 27.3971 19.4725 13.1377 21.002 17.6963 21.995 31.4431 35.5 38.2189 46.1688 41.2444 37.8473 39.7422 36.6668 19.9717 24.1381 15.0715 13.0632 12.4505 26.7096 26.7751 36.473 37.2131 43.4866 46.5014 47.9382 34.9641 30.769 20.4861 21.7675 16.6897 20.8294 17.9138 26.8031 26.095 30.9324 40.206 48.5869
32.1442 37.6735 44.3604 43.7898 48.9829 39.61 30.854 32.244 26.7408 16.4025 20.5381 18.3095 21.4488 30.5328 32.5922 36.8965 46.8663 42.4024 35.0662 30.2846 28.0563 19.4062 14.6652 19.9163 19.5571 22.3479 28.1336 27.7408 44.7841 44.5111 41.6795 36.4173 38.1247 30.4026 18.5294 19.9396 19.104 16.5998 20.3531 24.9301 37.6115 35.9893 43.7921 48.7451 39.0895 33.0155 37.5442 28.9469 21.445 18.2254 11.4926 19.6335 21.1172 25.5808 30.9373 39.519 43.3949 42.9109 40.4535 32.7141
28.5487 38.744 41.5082 37.8523 40.991 40.9896 40.6828 37.1377 30.4491 26.8964 15.8185 16.1749 19.811 17.9418 31.5212 25.9806 34.4269 41.4225 35.2909 42.9488 34.1235 37.9459 33.6538 24.4063 27.8152 18.6115 23.3455 16.5313 19.3346 30.7055 26.231 30.7317 36.0663 46.0435 35.8849 32.1875 39.7325 24.5143 28.4302 28.1053 17.0588 21.5861 26.6075 21.9976 22.7838 35.1121 36.0863 40.2796 45.1335 37.2871 43.0745 32.8185 33.2167 23.3482 19.4809 17.3597 22.8378 23.1099 19.1903 27.7754
29.7481 35.0096 45.5182 47.1441 42.4431 38.1345 30.4926 24.4804 17.8574 16.51 14.1993 18.7899 18.0614 29.2729 29.1877 35.8468 38.3537 45.3945 37.4028 35.2864 28.8721 27.2127 18.7626 17.8971 12.5872 22.7502 17.8389 27.1988 31.4798 42.2281 43.6363 49.2067 41.6685 41.6546 37.9759 26.9402 21.5901 22.7819 13.9352 18.9154 20.196 34.2972 39.5432 43.9576 47.102 45.4469 38.9672 40.748 25.8723 29.2668 20.9359 21.6952 14.8328 19.0264 26.6645 28.0073 41.5617 40.1772 44.9136 48.8988
33.2631 32.5615 40.7387 40.0448 45.5522 43.5135 32.7647 29.3747 31.0824 17.2672 18.66 20.116 26.9831 21.2942 28.2209 38.3987 38.3702 34.4489 39.7835 34.3838 38.8619 30.9972 27.4411 28.5552 25.3819 16.982 26.2182 26.1982 26.6734 36.0118 35.1193 43.7258 36.6988 43.0794 34.658 27.4547 22.6351 22.3977 23.4841 17.3228 25.5161 26.6178 31.5342 36.1283 41.9434 34.2076 42.6871 35.7141 38.8656 27.1743 25.5406 28.3597 25.664 24.0535 24.7123 23.6286 31.0698 35.5657 38.4197 39.0139
30.7568 30.4465 35.8128 42.8655 38.2801 43.9991 37.319 28.0925 30.2355 28.6748 15.7433 18.6039 18.7363 16.5419 22.8501 32.1103 36.2311 38.324 44.6487 37.9792 35.8137 40.8654 35.9729 25.282 28.9272 17.8594 18.2777 19.9084 22.4766 26.3122 35.7893 38.1887 33.3 34.4444 43.1842 35.8281 37.225 27.1919 22.5461 27.3743 17.0854 20.8361 25.69 23.2508 30.3844 24.8467 29.9052 41.4951 35.0381 39.2123 35.4702 41.2383 26.802 24.4047 20.5264 26.2182 13.3387 21.5827 20.855 23.967
27.0824 38.1203 36.7182 40.8167 38.6049 42.6665 29.1573 31.1564 21.1538 24.6409 15.9524 21.1574 18.4404 27.6077 28.6911 41.7983 38.9014 45.3085 44.0046 34.7437 28.9773 28.0688 21.854 20.3247 21.7831 22.1205 19.1262 32.9311 33.934 35.5011 37.7656 38.0625 36.6877 29.434 29.7622 24.4747 18.0805 16.2138 15.5198 28.5203 28.1273 30.9865 42.579 34.9057 41.0299 43.4027 41.0141 25.7749 29.5514 27.1423 24.3613 24.6047 15.3662 21.1386 31.1652 40.1686 39.749 42.117 35.3176 40.0279
31.1421 32.324 37.5355 43.4115 42.5755 38.6982 34.8363 27.2288 18.4128 14.0898 20.7811 22.3786 22.7188 21.7725 32.3935 37.9021 43.4003 43.8388 39.0265 39.9676 34.1245 26.6117 23.7401 20.7135 19.4116 15.1044 26.2716 32.786 35.771 39.324 38.8783 41.5105 32.8248 29.6894 30.6898 16.3157 22.2143 17.4271 24.307 20.8704 27.7921 30.6916 42.9717 45.0107 44.7348 35.1978 36.2263 33.5025 21.2598 25.6927 14.2865 18.9865 21.5345 22.3358 37.3268 38.1527 45.8281 37.3389 44.6804 42.1113
29.7793 33.5955 38.2882 39.257 45.4788 37.7171 31.0806 26.7689 31.4416 23.4211 19.662 22.336 15.6057 29.3483 30.2411 36.5924 42.3301 41.7646 42.5535 42.6153 34.2203 30.2243 30.6954 20.5443 21.9657 25.8915 17.6732 27.3834 21.425 26.3878 29.9536 38.6526 40.3809 35.2698 37.9023 38.6286 27.9722 27.5859 24.6164 22.9904 15.6561 22.8803 31.1704 25.1837 38.2491 43.418 38.8503 35.6262 42.9412 38.0385 32.2666 27.6102 23.0217 15.0511 23.428 24.4191 27.0137 32.8483 28.9665 42.7579
29.8417 37.657 41.6643 38.1337 46.1419 41.4995 29.7408 33.6235 19.9875 13.6796 12.828 19.8401 17.3603 22.4517 30.1885 32.9343 46.853 46.4827 42.9656 36.7467 36.7744 20.4711 15.7887 12.4713 21.2193 18.5793 23.4753 34.8505 34.8788 38.2861 40.2723 44.0685 35.6235 33.0224 35.322 26.8051 16.7937 22.0056 19.1145 22.1034 23.2371 33.9955 39.5705 37.2169 43.5294 45.0718 32.4193 36.1643 30.3446 16.2215 17.1046 11.7595 20.1056 27.3057 31.8437 29.8439 43.9624 44.9137 38.4624 35.4745
29.8854 29.021 38.6378 36.2892 47.0325 38.241 33.7387 25.925 21.4466 25.7283 15.9478 21.8276 18.6095 19.1829 30.8004 37.6624 31.2481 45.6552 40.4705 45.8088 39.9595 39.7848 26.5972 20.2628 15.7385 18.0137 20.5864 20.9369 28.0654 32.2934 39.3129 41.3306 34.7946 42.3561 45.0426 35.4503 37.7498 24.7401 22.2827 21.1901 13.3013 22.5931 17.446 21.9409 25.3415 40.2555 33.0786 35.2796 36.5139 34.1983 30.2432 36.7576 27.1158 18.8256 19.0554 22.8141 22.9512 23.4063 29.7463 33.4762
26.059 33.4436 38.8249 41.7848 42.5722 34.0582 30.3299 26.945 21.1241 14.6946 19.1064 16.5727 16.3218 27.062 33.3793 37.0183 42.1883 40.2596 38.4041 39.3723 31.278 23.9 20.579 10.6051 14.7531 19.2064 24.1793 31.9541 36.2601 39.3654 42.3175 37.1907 41.4338 34.219 21.4009 22.1022 22.1928 18.823 15.4352 19.2243 32.4192 42.8326 46.3957 48.1395 43.4007 40.1506 29.0284 21.1716 21.3189 11.9235 13.5061 15.7231 17.09 30.7336 34.3057 39.4032 38.3136 39.0705 42.5527 34.4024
26.8147 35.659 40.0448 45.9509 36.8047 34.5668 32.1102 28.8161 19.8025 24.7117 12.7327 15.7631 17.2377 30.5339 31.8565 42.5577 42.3353 40.318 40.9768 31.39 33.3716 23.6424 18.1504 14.9351 23.85 24.354 25.5352 35.4305 35.3653 38.1625 38.1975 42.2875 40.8422 35.7815 29.089 17.6211 20.4405 16.3431 25.2666 21.2145 25.9342 40.5964 40.3963 46.1159 40.5779 44.576 35.195 28.672 21.1011 15.5465 20.8647 13.8917 21.6347 25.0307 29.474 38.5146 41.664 37.7865 36.9201 32.8873
29.7191 30.7809 40.2461 40.8522 38.4162 38.2877 29.6741 25.9852 14.3845 21.9506 15.3331 20.7709 18.7554 34.1252 31.5834 46.5455 49.2307 43.8259 32.1281 26.4022 27.4004 24.5293 12.1374 15.5811 16.099 29.3377 36.7325 39.3069 47.8725 46.4693 45.2809 35.0506 31.9822 24.3381 22.809 16.0267 11.6986 15.0845 29.6455 27.8207 42.5484 40.1427 49.7552 41.3569 30.9477 30.6163 18.8822 21.9439 12.9733 18.6547 24.8714 24.3326 30.0769 35.7262 45.0236 39.7163 36.6515 36.7801 28.0335 27.4249
30.8956 39.4336 39.5974 42.0363 46.8106 34.0587 31.4438 33.3497 25.9809 17.4067 16.1807 15.1859 16.8501 23.6637 29.3002 37.8865 49.0356 37.847 38.2559 29.2626 29.5323 21.6039 13.7374 19.9304 19.8256 24.4574 32.5921 36.161 38.2161 43.1261 47.4378 41.8185 41.6468 30.5036 27.6898 18.8469 17.3307 13.0762 15.9185 22.8611 32.9682 36.1319 38.8105 38.041 39.3573 41.1814 33.9421 23.7546 20.6031 10.7425 11.6026 20.7221 21.7875 32.3239 33.6417 47.94 38.5679 46.6194 37.0306 26.8016
30.6452 33.5252 47.7151 41.2529 39.2562 38.762 38.4 24.4824 19.1655 20.1992 13.2109 12.8291 18.7599 25.6468 38.5677 36.1103 48.6031 48.2751 45.7563 32.5005 29.7102 22.3788 25.1075 10.5893 10.8242 15.1053 21.3766 29.6578 33.7933 47.2711 43.4118 49.0611 45.2724 34.169 31.5485 23.9859 17.2146 17.5982 20.4758 24.7824 28.2999 31.1446 39.9752 49.6628 40.3528 42.8835 33.5415 37.2749 26.5876 16.4501 20.2041 19.2114 12.4077 23.5028 36.1555 40.7686 43.7731 38.7943 45.2266 42.783
31.5071 30.3462 36.6107 38.6893 45.5604 42.8918 33.7633 32.1046 28.3337 22.8577 16.1567 15.3482 25.9952 26.9467 30.3955 31.194 41.2203 39.3286 41.6774 34.8559 39.2224 29.1269 26.1037 26.0756 20.7749 14.8812 21.2606 28.2754 25.9128 33.7993 40.8501 43.7985 41.4138 36.2297 34.4368 30.28 32.6419 18.9889 22.8559 19.314 19.3678 25.6036 29.9304 27.985 31.0956 34.0094 35.7771 37.4168 30.8219 25.6021 28.2777 18.9879 16.1107 14.3997 17.2542 23.3894 24.4656 29.6396 41.6298 40.1532
32.8485 32.6025 44.1224 44.172 38.9286 45.4076 33.8422 30.8023 23.2227 24.3516 14.5351 11.5571 14.8621 16.2949 19.733 29.5489 32.9115 41.8805 43.3745 42.1549 43.6066 35.1158 29.2947 30.3348 18.1857 17.4701 20.6168 17.1849 18.81 28.07 29.4401 34.6812 43.0026 41.2569 43.7137 45.057 34.6971 32.011 26.591 16.2748 17.8578 17.2245 17.638 26.9431 28.2579 29.1225 36.3099 42.1851 39.6961 44.402 38.7069 35.8327 34.125 25.8361 21.2947 13.2201 11.114 19.7152 17.937 24.2756
33.2499 37.0387 33.8307 35.8394 46.4239 41.5376 36.9618 31.5665 23.3927 23.5002 22.6525 14.0547 14.1816 18.4807 23.1592 39.3093 34.7405 36.473 46.6633 34.9894 37.6656 28.5279 22.2917 22.7089 20.1469 23.121 24.9717 24.6005 24.7445 34.7381 39.1458 41.5146 43.3606 42.5441 34.4009 31.4789 23.8239 24.9875 23.4311 24.2214 21.2743 25.3592 28.5526 35.8624 32.3876 40.6384 43.3183 40.4228 35.5989 37.4503 35.0737 22.5084 26.7123 16.3324 18.4152 18.5273 29.773 33.9627 31.4135 43.2634
