34.7577 27.2329 29.6962 25.8851 26.5402 31.134 25.0374 20.5822 27.2156 21.9477 20.7447 28.9633 19.5801 21.0691 25.2373 18.5355 20.5305 21.009 21.6225 19.681 17.8698 20.0569 15.6248 19.4585 19.6619 20.1131 13.5119 17.3118 14.9623 13.6421 20.6236 18.942 11.7507 15.7699 12.7612 15.3504 11.0575 11.0493 7.15418 12.1079 10.9136 15.3121 4.75046 11.4514 7.40863 1.79781 2.75766 12.27 2.26104 0.280929 5.60738 2.77789 8.24829 -1.94763 4.64022 -1.09838 1.73428 -0.389051 -0.918282 -5.11493
27.6792 33.5059 23.5936 29.5401 31.2456 31.7891 29.9296 27.1186 32.8661 28.0952 20.9018 28.2636 25.396 27.6674 23.3225 23.4474 23.2294 23.878 25.6356 27.3443 24.2763 23.5404 23.8112 20.8636 16.9069 21.5761 14.6181 14.948 18.6867 24.682 22.3914 13.9003 19.4409 13.0709 10.7505 10.9764 20.0395 12.1304 18.0864 10.6113 15.3643 18.6756 19.3187 17.4772 16.5993 13.8059 9.15697 10.8103 9.42373 11.6022 13.9429 12.6735 15.4575 14.6864 9.88177 3.85724 9.13941 6.37396 8.2564 12.6818
34.7265 28.3248 30.3314 33.8817 30.8269 23.0724 25.805 22.7909 23.5405 30.8883 20.3569 23.334 28.8277 21.3817 22.6005 22.6943 28.0091 23.4292 21.3795 26.4769 21.6918 25.0618 16.859 27.0924 23.837 16.8339 18.2734 24.0576 20.4101 21.1149 23.7398 13.8646 19.3345 15.926 15.6037 17.4703 11.6338 16.9222 10.8077 14.9357 18.612 9.54987 19.246 11.6953 8.85937 19.0428 9.75958 9.71633 16.3627 10.2879 13.4978 11.7727 14.8751 13.5205 7.04646 12.578 12.1987 11.4526 5.87131 8.74893
29.8674 27.6615 30.6146 27.4425 26.8339 29.238 28.4998 25.822 32.0613 23.053 23.0456 28.7289 19.4951 24.5965 29.4584 28.1297 26.8267 18.4048 23.9112 23.3849 25.6631 18.1453 17.4871 23.5297 24.4851 17.9577 23.1677 21.4711 15.2007 15.9212 23.0304 15.6819 17.8628 19.7792 12.7465 16.5934 14.8605 11.23 13.9492 17.0092 17.1193 7.53735 11.2326 8.13393 5.48363 16.2809 5.17979 8.50708 13.8853 9.96112 5.81293 6.93985 13.2383 5.07533 1.43684 3.34116 7.06579 11.3905 4.02874 0.398327
33.9818 27.2921 23.285 31.68 27.7519 28.281 22.6567 32.0964 23.9497 29.7642 26.1655 24.6749 25.8071 20.0795 20.5547 19.4376 26.3171 17.2431 26.9638 22.2086 22.8913 14.4566 19.2371 16.465 19.1574 12.3113 15.3255 15.5311 20.2965 10.2174 14.2532 12.5136 10.2589 16.0944 10.6695 10.3584 13.5169 7.01341 12.1457 7.55469 13.1034 8.12204 14.4775 13.5727 8.08824 5.95543 4.55301 5.66201 6.30391 7.85468 6.20659 9.38928 6.85216 -0.304955 9.99592 -2.05036 8.85716 5.35315 6.88335 -2.805
29.3423 32.1281 24.4618 23.8141 31.1505 23.2352 24.2775 32.6208 24.863 23.8676 31.1555 23.5083 20.7931 20.928 24.8368 25.3198 22.1926 18.0894 20.2099 17.9549 21.6848 17.908 26.2025 15.0832 19.3471 23.2372 18.9841 19.6937 13.1753 13.186 15.594 15.2941 14.9552 11.3228 15.2279 17.2055 18.2125 8.84884 14.6275 9.84824 7.3641 16.8686 9.20517 11.0579 6.93668 10.479 5.8477 5.09316 7.2852 2.71047 7.16458 9.4418 6.34036 11.0354 5.16252 5.05686 3.80988 10.0843 4.27351 7.15775
32.9877 30.0992 32.9225 30.8276 30.0797 31.8821 22.9249 29.6492 20.6227 20.459 26.6401 29.3238 25.9007 24.6276 22.6646 25.4427 18.3238 26.9977 20.7065 26.0177 24.8857 16.1136 21.0374 18.2095 17.9033 14.9117 20.8714 22.8849 23.5985 21.2084 19.9258 19.2741 18.7134 18.5303 19.5185 9.35252 9.62068 17.0496 15.5772 16.2489 8.5157 18.2108 16.02 9.53904 12.3627 7.20407 10.6869 8.99224 12.0358 11.2703 8.50924 10.6649 4.96722 3.1022 9.93147 10.9723 2.64308 0.184262 5.20902 1.26847
33.0644 25.0789 30.1502 28.2259 32.572 33.4217 25.1607 23.9926 22.6195 29.4509 29.1564 21.397 27.6368 25.0776 21.5435 18.7467 20.512 23.7354 27.1869 22.4663 21.6936 19.3827 24.6394 17.0651 22.3373 17.9964 15.5294 17.1947 22.1603 15.7526 19.3264 18.6724 21.4485 18.4986 16.4257 20.3164 17.2196 12.6473 12.9051 17.6955 11.4457 8.19951 9.22698 8.2766 9.1447 15.8898 10.1395 5.34174 14.2398 6.96299 14.4851 3.88566 13.032 6.37428 13.8674 4.16727 13.3514 6.92653 11.0845 12.0639
35.8439 27.3117 25.8032 33.2674 23.8216 23.4497 23.362 27.7327 28.103 20.6467 23.134 26.8349 22.6226 29.0432 24.3884 21.9138 23.8 22.0418 20.8804 19.0675 21.1747 25.5782 17.3265 15.2914 20.4047 14.6934 22.3093 21.2724 18.5084 13.3795 20.9925 12.3809 14.0071 17.5225 21.2808 20.3268 16.246 16.5795 8.34548 18.3923 12.1504 10.5785 9.44276 17.2701 11.1296 9.2778 7.68784 12.3909 6.05134 6.34594 15.0065 7.23187 7.09977 11.6615 6.82382 6.1934 10.5061 2.22212 4.65211 8.99862
32.7365 34.6519 33.9412 28.3763 31.9747 22.7053 24.9317 23.7198 30.3256 25.7845 27.3811 27.5357 19.4807 18.6926 20.5734 23.8835 22.8247 22.6344 21.7956 25.0422 21.6707 21.1716 15.0793 16.0579 14.8218 17.689 20.97 17.6723 11.7872 15.1355 14.4091 15.3131 18.6867 17.6959 17.4916 13.2318 9.70352 15.6554 14.0072 9.60566 15.3195 4.98005 12.5403 7.28974 7.32567 2.87491 1.29287 12.4691 0.641311 2.54455 1.08002 3.53005 3.80137 8.91888 7.78926 2.8971 -2.51614 2.29438 6.69141 5.52763
31.3393 30.1347 28.3742 33.1679 27.4447 26.6155 28.5819 24.8373 21.2914 22.4783 21.6108 26.4118 28.2141 19.5782 20.7727 19.5351 20.4902 18.5468 25.0958 22.4073 24.0209 19.0582 26.0449 22.9878 25.4132 23.3149 16.6201 25.4079 20.7637 23.574 24.2606 12.9275 13.978 20.7242 14.5112 21.8427 19.1564 18.6254 11.7767 9.3563 19.2929 17.1622 19.3945 10.6337 8.0029 8.89006 13.1476 15.3685 6.36457 14.2476 11.6091 10.9503 13.1308 3.79641 4.08611 7.60807 9.02072 7.18348 4.27543 11.3065
28.0273 33.8121 23.8061 32.9759 32.0046 30.9103 27.6523 32.2092 28.1745 21.0762 26.4159 29.9441 25.2999 23.878 22.3611 22.9908 28.1635 21.2844 26.4871 17.3955 15.812 18.4167 22.1649 24.7178 14.3957 25.0792 22.0566 19.1291 22.8164 21.6122 15.6295 18.1545 12.6631 14.7327 19.7291 10.6772 13.345 18.2896 17.4924 15.353 10.545 16.4601 10.0944 17.1222 17.8633 9.03934 14.7474 4.80088 13.6722 3.82848 4.81263 13.8701 6.79046 7.63286 10.5016 12.3847 7.22965 1.21165 3.00735 3.40909
