29.587173529411764,35.29716176470589,41.104661764705874,43.476608823529425,40.29516764705882,36.20888823529412,30.78219705882353,24.31135,19.254102941176466,16.933429411764706,18.524829411764706,23.41640882352941,30.878138235294106,36.435741176470586,39.82296764705883,42.490776470588244,39.74509411764706,35.67881176470589,29.938470588235294,23.858282352941178,19.581941176470593,19.07866764705882,20.058950000000003,24.505294117647054,30.06821176470589,36.4930705882353,40.04346764705882,41.52109117647059,38.44403529411766,35.38720882352941,29.741620588235293,23.88108529411765,20.99699411764706,20.15261470588235,20.343732352941178,24.796400000000002,29.703314705882356,35.400705882352945,38.11537352941176,38.916661764705886,37.85827058823529,34.16357352941177,30.13072352941176,24.900299999999994,22.131888235294117,21.683555882352948,23.019470588235297,26.629082352941175,30.698932352941174,33.49902941176471,36.79787058823529,36.077976470588226,35.7597705882353,32.7149,30.61026176470588,27.18010882352941,24.433035294117648,24.30216470588235,24.589064705882357,27.393864705882358
35.7709,34.396,35.2249,46.2393,44.4036,41.0473,37.5561,26.6758,25.0044,17.2235,21.7889,23.8187,28.0992,29.2357,32.1344,43.1505,44.4259,38.6312,32.2653,34.8402,25.9655,23.7696,18.9009,12.8192,20.8196,29.5038,35.8682,39.2315,46.9979,44.0014,37.8552,41.0403,29.2411,25.4182,19.957,11.8583,22.3583,21.6046,31.2824,34.6503,44.6238,38.333,47.4585,40.0818,29.08,27.5489,17.7724,16.1624,22.6897,22.0356,23.0995,24.5427,39.3011,42.2501,36.4959,46.0779,41.5371,32.4859,30.7772,24.5854
24.9706,33.8315,46.9423,42.5033,40.0592,38.257,30.9737,24.2685,19.5559,14.9595,13.9613,25.8069,33.8766,35.1541,35.0888,39.9575,39.8964,39.9479,35.3773,24.5035,23.8026,11.6346,19.4908,22.7429,27.3762,36.2696,42.7262,39.0815,46.3881,44.5109,37.7187,26.2496,23.0347,22.8681,10.9314,24.4129,30.0701,27.9194,42.9813,38.2759,40.5399,41.9338,34.0903,28.2374,17.3099,17.0727,14.5014,19.3736,25.3264,26.866,31.4218,40.1772,40.7762,36.4066,43.8886,26.3209,30.8269,24.1889,11.4137,13.1961
26.276,42.1307,40.1317,47.0287,38.8451,30.8415,24.337,19.0405,19.1752,19.5516,17.0312,22.4861,32.3838,44.9532,38.306,36.4755,31.7606,28.7161,26.7456,23.1604,15.0946,21.5373,26.8234,32.0104,44.7619,43.5953,44.5503,42.7948,26.6791,22.0618,13.6412,20.7571,20.5604,29.5806,28.6862,39.0231,38.7712,39.1912,42.6814,37.0817,29.8035,22.8459,21.5674,15.4343,22.0363,24.8876,38.1926,40.1233,43.6209,39.6101,38.1169,22.5113,25.9638,16.903,13.9054,19.1836,30.9761,34.5208,36.4414,41.8306
33.2194,35.8685,36.955,47.1315,38.3517,37.7406,25.9408,25.4453,16.7407,23.2634,16.3406,25.8889,31.9872,39.2912,37.5751,43.4289,36.8162,31.3377,26.7043,20.1941,16.6629,13.259,22.0613,28.1936,27.0563,33.181,38.2686,44.5323,37.7158,33.6835,24.6716,23.8462,16.3875,23.71,23.0742,25.3557,33.4573,37.4594,42.8146,46.9368,34.0586,28.077,20.6412,19.6025,19.3939,22.5548,17.9909,31.4263,33.4172,38.1911,47.984,44.9496,34.9163,29.4409,30.0664,15.2331,14.5865,12.5258,24.0905,32.3692
24.0037,35.8809,38.8854,39.6478,39.082,40.1985,29.1954,17.0442,20.4087,9.3816,15.597,17.1616,29.4168,41.178,46.7701,48.7631,43.1989,41.326,32.5536,21.2629,18.8219,15.6749,11.9467,28.1057,30.9185,40.1609,43.7781,46.2128,37.7389,37.9744,22.7584,17.1595,14.568,12.7434,16.1829,25.8339,32.3265,40.2639,41.1807,47.8568,36.6706,38.2492,24.0261,21.1555,22.0908,12.807,23.5331,19.2486,29.1826,42.2556,44.3969,44.3432,41.3229,40.1345,30.4834,20.4561,20.6186,21.0214,15.5366,30.5863
29.7191,30.7809,40.2461,40.8522,38.4162,38.2877,29.6741,25.9852,14.3845,21.9506,15.3331,20.7709,18.7554,34.1252,31.5834,46.5455,49.2307,43.8259,32.1281,26.4022,27.4004,24.5293,12.1374,15.5811,16.099,29.3377,36.7325,39.3069,47.8725,46.4693,45.2809,35.0506,31.9822,24.3381,22.809,16.0267,11.6986,15.0845,29.6455,27.8207,42.5484,40.1427,49.7552,41.3569,30.9477,30.6163,18.8822,21.9439,12.9733,18.6547,24.8714,24.3326,30.0769,35.7262,45.0236,39.7163,36.6515,36.7801,28.0335,27.4249
26.3583,41.0159,46.4368,42.2493,40.7608,31.7019,33.7671,16.3022,12.9129,14.5288,17.3474,27.3406,36.521,41.0073,36.6456,46.338,32.6653,36.2698,29.778,13.378,19.4014,20.3952,26.7193,33.108,42.7399,45.7245,40.1983,34.6581,36.5698,29.7383,23.5417,14.2801,22.7594,25.8083,26.8188,40.2959,37.922,43.2431,38.2278,39.6924,34.6257,29.0349,24.9492,22.7362,17.1803,26.8355,25.3635,39.8799,43.7804,46.1271,40.019,30.9997,26.272,21.2123,19.5439,23.5599,27.3578,29.3063,32.6175,39.3324
32.7824,35.4013,43.1513,41.1918,33.3502,32.3278,30.7077,20.9117,17.5616,13.7516,16.5663,28.2534,33.5483,39.0958,42.7483,35.1686,36.4193,34.1711,32.6901,24.7323,21.6053,22.7476,22.446,19.9948,32.1531,33.7879,40.9765,42.0481,34.933,30.3235,28.9688,19.613,16.6861,14.4412,17.6487,22.8212,24.6169,36.6319,36.9189,39.286,34.0266,30.4264,29.79,19.7448,23.9866,16.7953,22.7954,28.3563,26.0288,38.497,39.7943,35.695,36.2334,30.2115,31.9464,28.6318,21.2604,17.4355,17.5393,23.3659
24.0823,39.542,44.7246,46.4448,44.1481,37.6568,27.1227,25.928,20.0148,15.0963,19.9849,26.8917,28.609,32.2573,36.2212,38.5804,37.718,29.1157,25.728,21.2087,14.0566,16.2058,22.0113,26.2517,30.0016,37.2407,45.0267,42.8906,32.2107,26.5808,24.5923,20.3293,14.7924,24.1676,21.5377,26.5376,36.7649,44.3524,35.8989,42.4474,31.4146,22.3716,19.3152,18.3085,14.8759,26.1938,22.6466,38.906,33.7466,36.3569,36.8069,42.2168,37.1631,28.3435,26.3122,22.2013,23.8705,27.9548,30.8444,31.9461
